Ticket_ID,Order_Timestamp,Location,Item_Sold,Quantity,Unit_Cost,Unit_Price,Total_Revenue,Total_Cost,Gross_Profit,Actual_Prep_Time_Min,Target_Prep_Time_Min,Time_Variance,Is_Late
TKT-021104,2026-01-04 19:54:00,"Viman Nagar, Pune",Spicy Miso Ramen,1,180,450,450,180,270,19,12,7,Yes
TKT-021105,2026-02-24 21:08:00,"FC Road, Pune",Spicy Miso Ramen,1,180,450,450,180,270,22,12,10,Yes
TKT-021106,2026-01-15 20:09:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,2,140,350,700,280,420,26,15,11,Yes
TKT-021107,2026-03-05 19:58:00,"Koregaon Park, Pune",Berry Iced Tea,1,40,180,180,40,140,17,5,12,Yes
TKT-021108,2026-04-22 20:47:00,"Koregaon Park, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,7,5,2,No
TKT-021109,2026-05-24 21:13:00,"FC Road, Pune",Irani Chai & Bun Maska,2,30,120,240,60,180,16,5,11,Yes
TKT-021110,2026-04-28 22:54:00,"FC Road, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,7,5,2,No
TKT-021111,2026-01-20 15:41:00,"Koregaon Park, Pune",Berry Iced Tea,4,40,180,720,160,560,8,5,3,No
TKT-021112,2026-03-05 22:57:00,"FC Road, Pune",Berry Iced Tea,3,40,180,540,120,420,16,5,11,Yes
TKT-021113,2026-02-02 20:22:00,"Viman Nagar, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,7,5,2,No
TKT-021114,2026-03-22 14:21:00,"Ravet, Pune",Spicy Miso Ramen,1,180,450,450,180,270,16,12,4,No
TKT-021115,2026-05-06 20:23:00,"Viman Nagar, Pune",Premium Maharaja Thali,1,250,600,600,250,350,23,20,3,No
TKT-021116,2026-03-10 14:45:00,"FC Road, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,16,15,1,No
TKT-021117,2026-06-16 17:13:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,2,140,350,700,280,420,14,15,-1,No
TKT-021118,2026-06-13 20:33:00,"FC Road, Pune",Berry Iced Tea,1,40,180,180,40,140,17,5,12,Yes
TKT-021119,2026-04-04 22:50:00,"Koregaon Park, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,10,5,5,No
TKT-021120,2026-03-09 22:41:00,"Koregaon Park, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,8,5,3,No
TKT-021121,2026-03-28 18:30:00,"Koregaon Park, Pune",Spicy Miso Ramen,1,180,450,450,180,270,11,12,-1,No
TKT-021122,2026-01-21 19:50:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,20,15,5,No
TKT-021123,2026-03-04 19:15:00,"Ravet, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,7,5,2,No
TKT-021124,2026-03-26 15:08:00,"Ravet, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,16,15,1,No
TKT-021125,2026-05-14 14:46:00,"FC Road, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,13,15,-2,No
TKT-021126,2026-01-24 21:27:00,"Koregaon Park, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,7,5,2,No
TKT-021127,2026-04-21 20:31:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,2,140,350,700,280,420,24,15,9,Yes
TKT-021128,2026-04-05 18:08:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,16,15,1,No
TKT-021129,2026-03-24 22:12:00,"FC Road, Pune",Spicy Miso Ramen,1,180,450,450,180,270,24,12,12,Yes
TKT-021130,2026-04-12 20:15:00,"Koregaon Park, Pune",Berry Iced Tea,2,40,180,360,80,280,15,5,10,Yes
TKT-021131,2026-03-19 16:39:00,"FC Road, Pune",Berry Iced Tea,1,40,180,180,40,140,4,5,-1,No
TKT-021132,2026-06-27 16:32:00,"FC Road, Pune",Spicy Miso Ramen,1,180,450,450,180,270,14,12,2,No
TKT-021133,2026-05-04 12:37:00,"Ravet, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,3,5,-2,No
TKT-021134,2026-05-20 22:51:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,29,15,14,Yes
TKT-021135,2026-04-30 12:51:00,"FC Road, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,6,5,1,No
TKT-021136,2026-01-15 19:04:00,"FC Road, Pune",Premium Maharaja Thali,1,250,600,600,250,350,27,20,7,Yes
TKT-021137,2026-03-24 14:42:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,3,140,350,1050,420,630,13,15,-2,No
TKT-021138,2026-06-17 20:12:00,"Viman Nagar, Pune",Premium Maharaja Thali,1,250,600,600,250,350,24,20,4,No
TKT-021139,2026-06-18 19:57:00,"FC Road, Pune",Spicy Miso Ramen,1,180,450,450,180,270,19,12,7,Yes
TKT-021140,2026-01-06 22:42:00,"Viman Nagar, Pune",Premium Maharaja Thali,4,250,600,2400,1000,1400,34,20,14,Yes
TKT-021141,2026-03-08 21:26:00,"Koregaon Park, Pune",Berry Iced Tea,1,40,180,180,40,140,19,5,14,Yes
TKT-021142,2026-06-10 13:03:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,2,140,350,700,280,420,17,15,2,No
TKT-021143,2026-06-20 15:40:00,"Viman Nagar, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,17,15,2,No
TKT-021144,2026-05-02 21:12:00,"Koregaon Park, Pune",Spicy Miso Ramen,2,180,450,900,360,540,18,12,6,Yes
TKT-021145,2026-05-29 21:49:00,"FC Road, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,26,15,11,Yes
TKT-021146,2026-03-25 22:09:00,"Viman Nagar, Pune",Spicy Miso Ramen,1,180,450,450,180,270,26,12,14,Yes
TKT-021147,2026-04-21 22:42:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,29,15,14,Yes
TKT-021148,2026-05-25 20:55:00,"Koregaon Park, Pune",Premium Maharaja Thali,1,250,600,600,250,350,25,20,5,No
TKT-021149,2026-05-16 21:01:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,2,140,350,700,280,420,18,15,3,No
TKT-021150,2026-03-05 21:44:00,"Viman Nagar, Pune",Spicy Miso Ramen,2,180,450,900,360,540,23,12,11,Yes
TKT-021151,2026-05-06 17:16:00,"Viman Nagar, Pune",Premium Maharaja Thali,1,250,600,600,250,350,19,20,-1,No
TKT-021152,2026-01-28 22:58:00,"Koregaon Park, Pune",Spicy Miso Ramen,2,180,450,900,360,540,16,12,4,No
TKT-021153,2026-04-08 22:32:00,"Koregaon Park, Pune",Berry Iced Tea,1,40,180,180,40,140,13,5,8,Yes
TKT-021154,2026-05-21 19:33:00,"Ravet, Pune",Premium Maharaja Thali,1,250,600,600,250,350,26,20,6,Yes
TKT-021155,2026-01-13 19:04:00,"Koregaon Park, Pune",Berry Iced Tea,1,40,180,180,40,140,14,5,9,Yes
TKT-021156,2026-06-15 22:17:00,"Viman Nagar, Pune",Spicy Miso Ramen,1,180,450,450,180,270,17,12,5,No
TKT-021157,2026-06-02 14:25:00,"Viman Nagar, Pune",Berry Iced Tea,1,40,180,180,40,140,9,5,4,No
TKT-021158,2026-05-31 17:39:00,"Ravet, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,14,15,-1,No
TKT-021159,2026-03-27 22:44:00,"Koregaon Park, Pune",Premium Maharaja Thali,1,250,600,600,250,350,25,20,5,No
TKT-021160,2026-01-21 21:24:00,"Viman Nagar, Pune",Premium Maharaja Thali,2,250,600,1200,500,700,33,20,13,Yes
TKT-021161,2026-03-04 19:43:00,"Viman Nagar, Pune",Berry Iced Tea,2,40,180,360,80,280,9,5,4,No
TKT-021162,2026-06-07 11:40:00,"Viman Nagar, Pune",Berry Iced Tea,1,40,180,180,40,140,3,5,-2,No
TKT-021163,2026-04-21 20:49:00,"Koregaon Park, Pune",Premium Maharaja Thali,3,250,600,1800,750,1050,24,20,4,No
TKT-021164,2026-03-17 11:58:00,"Koregaon Park, Pune",Spicy Miso Ramen,1,180,450,450,180,270,15,12,3,No
TKT-021165,2026-03-14 11:52:00,"Viman Nagar, Pune",Berry Iced Tea,3,40,180,540,120,420,3,5,-2,No
TKT-021166,2026-06-09 21:39:00,"Koregaon Park, Pune",Berry Iced Tea,1,40,180,180,40,140,14,5,9,Yes
TKT-021167,2026-06-01 14:32:00,"Koregaon Park, Pune",Spicy Miso Ramen,1,180,450,450,180,270,10,12,-2,No
TKT-021168,2026-01-07 15:11:00,"Koregaon Park, Pune",Spicy Miso Ramen,1,180,450,450,180,270,16,12,4,No
TKT-021169,2026-03-13 19:46:00,"Koregaon Park, Pune",Premium Maharaja Thali,1,250,600,600,250,350,30,20,10,Yes
TKT-021170,2026-05-09 20:22:00,"Koregaon Park, Pune",Berry Iced Tea,1,40,180,180,40,140,9,5,4,No
TKT-021171,2026-05-11 15:47:00,"Viman Nagar, Pune",Premium Maharaja Thali,1,250,600,600,250,350,20,20,0,No
TKT-021172,2026-04-14 21:51:00,"Koregaon Park, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,14,5,9,Yes
TKT-021173,2026-01-28 20:27:00,"Koregaon Park, Pune",Premium Maharaja Thali,2,250,600,1200,500,700,23,20,3,No
TKT-021174,2026-02-12 20:16:00,"Viman Nagar, Pune",Premium Maharaja Thali,2,250,600,1200,500,700,27,20,7,Yes
TKT-021175,2026-04-07 21:17:00,"FC Road, Pune",Spicy Miso Ramen,3,180,450,1350,540,810,19,12,7,Yes
TKT-021176,2026-02-15 20:19:00,"Ravet, Pune",Premium Maharaja Thali,1,250,600,600,250,350,26,20,6,Yes
TKT-021177,2026-01-01 15:00:00,"FC Road, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,14,15,-1,No
TKT-021178,2026-06-15 14:26:00,"Koregaon Park, Pune",Premium Maharaja Thali,2,250,600,1200,500,700,20,20,0,No
TKT-021179,2026-04-12 22:14:00,"Viman Nagar, Pune",Spicy Miso Ramen,2,180,450,900,360,540,17,12,5,No
TKT-021180,2026-02-04 13:50:00,"FC Road, Pune",Irani Chai & Bun Maska,3,30,120,360,90,270,9,5,4,No
TKT-021181,2026-02-23 15:36:00,"FC Road, Pune",Spicy Miso Ramen,1,180,450,450,180,270,15,12,3,No
TKT-021182,2026-01-24 20:27:00,"Koregaon Park, Pune",Spicy Miso Ramen,1,180,450,450,180,270,17,12,5,No
TKT-021183,2026-06-05 19:50:00,"Viman Nagar, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,18,15,3,No
TKT-021184,2026-01-22 21:17:00,"FC Road, Pune",Irani Chai & Bun Maska,4,30,120,480,120,360,16,5,11,Yes
TKT-021185,2026-01-16 21:10:00,"FC Road, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,25,15,10,Yes
TKT-021186,2026-01-13 22:32:00,"Viman Nagar, Pune",Irani Chai & Bun Maska,2,30,120,240,60,180,12,5,7,Yes
TKT-021187,2026-04-10 20:05:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,25,15,10,Yes
TKT-021188,2026-04-10 19:46:00,"Viman Nagar, Pune",Premium Maharaja Thali,1,250,600,600,250,350,27,20,7,Yes
TKT-021189,2026-03-03 22:38:00,"Koregaon Park, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,7,5,2,No
TKT-021190,2026-06-20 21:22:00,"Koregaon Park, Pune",Premium Maharaja Thali,1,250,600,600,250,350,28,20,8,Yes
TKT-021191,2026-03-28 19:16:00,"FC Road, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,25,15,10,Yes
TKT-021192,2026-03-19 20:18:00,"FC Road, Pune",Berry Iced Tea,4,40,180,720,160,560,18,5,13,Yes
TKT-021193,2026-06-09 13:29:00,"FC Road, Pune",Premium Maharaja Thali,1,250,600,600,250,350,23,20,3,No
TKT-021194,2026-03-08 20:29:00,"FC Road, Pune",Berry Iced Tea,4,40,180,720,160,560,12,5,7,Yes
TKT-021195,2026-04-01 20:31:00,"FC Road, Pune",Berry Iced Tea,1,40,180,180,40,140,11,5,6,Yes
TKT-021196,2026-06-26 21:08:00,"Viman Nagar, Pune",Spicy Miso Ramen,1,180,450,450,180,270,16,12,4,No
TKT-021197,2026-02-02 21:14:00,"FC Road, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,15,5,10,Yes
TKT-021198,2026-04-25 20:39:00,"FC Road, Pune",Mutton Seekh Kebabs,2,140,350,700,280,420,26,15,11,Yes
TKT-021199,2026-01-19 19:23:00,"FC Road, Pune",Berry Iced Tea,1,40,180,180,40,140,12,5,7,Yes
TKT-021200,2026-06-13 13:05:00,"Koregaon Park, Pune",Premium Maharaja Thali,2,250,600,1200,500,700,20,20,0,No
TKT-021201,2026-05-04 21:29:00,"Koregaon Park, Pune",Premium Maharaja Thali,2,250,600,1200,500,700,24,20,4,No
TKT-021202,2026-05-23 17:02:00,"Koregaon Park, Pune",Spicy Miso Ramen,1,180,450,450,180,270,12,12,0,No
TKT-021203,2026-04-30 11:56:00,"Viman Nagar, Pune",Spicy Miso Ramen,1,180,450,450,180,270,16,12,4,No
TKT-021204,2026-04-07 21:49:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,3,140,350,1050,420,630,26,15,11,Yes
TKT-021205,2026-01-24 20:03:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,3,140,350,1050,420,630,22,15,7,Yes
TKT-021206,2026-01-27 21:21:00,"Koregaon Park, Pune",Premium Maharaja Thali,3,250,600,1800,750,1050,27,20,7,Yes
TKT-021207,2026-06-26 22:11:00,"FC Road, Pune",Berry Iced Tea,1,40,180,180,40,140,7,5,2,No
TKT-021208,2026-03-16 12:04:00,"Ravet, Pune",Premium Maharaja Thali,1,250,600,600,250,350,24,20,4,No
TKT-021209,2026-01-23 13:55:00,"Viman Nagar, Pune",Berry Iced Tea,1,40,180,180,40,140,7,5,2,No
TKT-021210,2026-06-10 21:50:00,"FC Road, Pune",Premium Maharaja Thali,3,250,600,1800,750,1050,28,20,8,Yes
TKT-021211,2026-02-10 12:10:00,"FC Road, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,18,15,3,No
TKT-021212,2026-02-25 19:38:00,"Ravet, Pune",Berry Iced Tea,1,40,180,180,40,140,8,5,3,No
TKT-021213,2026-06-06 21:00:00,"Ravet, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,24,15,9,Yes
TKT-021214,2026-06-08 22:15:00,"Ravet, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,17,15,2,No
TKT-021215,2026-04-08 13:46:00,"FC Road, Pune",Premium Maharaja Thali,2,250,600,1200,500,700,23,20,3,No
TKT-021216,2026-05-26 20:09:00,"Ravet, Pune",Premium Maharaja Thali,1,250,600,600,250,350,26,20,6,Yes
TKT-021217,2026-01-06 19:00:00,"Koregaon Park, Pune",Spicy Miso Ramen,3,180,450,1350,540,810,19,12,7,Yes
TKT-021218,2026-06-29 21:18:00,"Viman Nagar, Pune",Mutton Seekh Kebabs,2,140,350,700,280,420,29,15,14,Yes
TKT-021219,2026-02-09 19:40:00,"Koregaon Park, Pune",Spicy Miso Ramen,1,180,450,450,180,270,19,12,7,Yes
TKT-021220,2026-02-11 21:45:00,"Ravet, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,16,5,11,Yes
TKT-021221,2026-02-01 21:07:00,"Viman Nagar, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,24,15,9,Yes
TKT-021222,2026-01-10 21:28:00,"FC Road, Pune",Spicy Miso Ramen,3,180,450,1350,540,810,18,12,6,Yes
TKT-021223,2026-03-10 19:42:00,"Ravet, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,18,5,13,Yes
TKT-021224,2026-01-09 20:47:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,28,15,13,Yes
TKT-021225,2026-03-10 19:03:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,27,15,12,Yes
TKT-021226,2026-05-19 20:57:00,"Viman Nagar, Pune",Irani Chai & Bun Maska,2,30,120,240,60,180,8,5,3,No
TKT-021227,2026-04-09 20:02:00,"Ravet, Pune",Premium Maharaja Thali,1,250,600,600,250,350,30,20,10,Yes
TKT-021228,2026-03-15 21:36:00,"FC Road, Pune",Irani Chai & Bun Maska,4,30,120,480,120,360,11,5,6,Yes
TKT-021229,2026-04-13 19:16:00,"Viman Nagar, Pune",Berry Iced Tea,1,40,180,180,40,140,16,5,11,Yes
TKT-021230,2026-05-03 13:30:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,15,15,0,No
TKT-021231,2026-04-12 22:41:00,"Ravet, Pune",Berry Iced Tea,1,40,180,180,40,140,9,5,4,No
TKT-021232,2026-01-08 21:27:00,"Koregaon Park, Pune",Irani Chai & Bun Maska,2,30,120,240,60,180,7,5,2,No
TKT-021233,2026-06-26 19:15:00,"Ravet, Pune",Premium Maharaja Thali,2,250,600,1200,500,700,24,20,4,No
TKT-021234,2026-06-01 14:35:00,"FC Road, Pune",Berry Iced Tea,1,40,180,180,40,140,4,5,-1,No
TKT-021235,2026-06-10 17:04:00,"Koregaon Park, Pune",Spicy Miso Ramen,1,180,450,450,180,270,15,12,3,No
TKT-021236,2026-01-19 18:18:00,"Viman Nagar, Pune",Spicy Miso Ramen,1,180,450,450,180,270,12,12,0,No
TKT-021237,2026-01-02 21:10:00,"Viman Nagar, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,18,15,3,No
TKT-021238,2026-02-24 20:24:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,29,15,14,Yes
TKT-021239,2026-05-19 21:12:00,"FC Road, Pune",Premium Maharaja Thali,2,250,600,1200,500,700,34,20,14,Yes
TKT-021240,2026-01-17 19:39:00,"Viman Nagar, Pune",Premium Maharaja Thali,2,250,600,1200,500,700,29,20,9,Yes
TKT-021241,2026-06-19 12:02:00,"Ravet, Pune",Spicy Miso Ramen,1,180,450,450,180,270,14,12,2,No
TKT-021242,2026-03-02 12:03:00,"FC Road, Pune",Premium Maharaja Thali,1,250,600,600,250,350,23,20,3,No
TKT-021243,2026-05-11 12:16:00,"Ravet, Pune",Spicy Miso Ramen,1,180,450,450,180,270,13,12,1,No
TKT-021244,2026-03-27 20:22:00,"Koregaon Park, Pune",Berry Iced Tea,1,40,180,180,40,140,17,5,12,Yes
TKT-021245,2026-02-04 19:37:00,"Koregaon Park, Pune",Spicy Miso Ramen,1,180,450,450,180,270,22,12,10,Yes
TKT-021246,2026-04-13 21:55:00,"Koregaon Park, Pune",Premium Maharaja Thali,1,250,600,600,250,350,32,20,12,Yes
TKT-021247,2026-03-07 19:03:00,"Viman Nagar, Pune",Premium Maharaja Thali,1,250,600,600,250,350,22,20,2,No
TKT-021248,2026-01-01 20:37:00,"Koregaon Park, Pune",Spicy Miso Ramen,1,180,450,450,180,270,17,12,5,No
TKT-021249,2026-05-15 21:59:00,"Koregaon Park, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,10,5,5,No
TKT-021250,2026-05-28 19:50:00,"Koregaon Park, Pune",Irani Chai & Bun Maska,2,30,120,240,60,180,16,5,11,Yes
TKT-021251,2026-06-20 22:46:00,"FC Road, Pune",Premium Maharaja Thali,1,250,600,600,250,350,33,20,13,Yes
TKT-021252,2026-04-29 17:29:00,"FC Road, Pune",Spicy Miso Ramen,2,180,450,900,360,540,16,12,4,No
TKT-021253,2026-05-14 20:46:00,"FC Road, Pune",Irani Chai & Bun Maska,2,30,120,240,60,180,11,5,6,Yes
TKT-021254,2026-02-24 19:22:00,"Ravet, Pune",Mutton Seekh Kebabs,2,140,350,700,280,420,18,15,3,No
TKT-021255,2026-04-10 19:25:00,"Viman Nagar, Pune",Berry Iced Tea,1,40,180,180,40,140,9,5,4,No
TKT-021256,2026-01-21 20:08:00,"Koregaon Park, Pune",Berry Iced Tea,1,40,180,180,40,140,14,5,9,Yes
TKT-021257,2026-02-20 22:16:00,"FC Road, Pune",Spicy Miso Ramen,1,180,450,450,180,270,15,12,3,No
TKT-021258,2026-06-23 14:54:00,"Koregaon Park, Pune",Irani Chai & Bun Maska,3,30,120,360,90,270,6,5,1,No
TKT-021259,2026-06-12 19:39:00,"Koregaon Park, Pune",Spicy Miso Ramen,3,180,450,1350,540,810,19,12,7,Yes
TKT-021260,2026-04-10 18:59:00,"Ravet, Pune",Premium Maharaja Thali,1,250,600,600,250,350,22,20,2,No
TKT-021261,2026-01-08 20:48:00,"FC Road, Pune",Premium Maharaja Thali,2,250,600,1200,500,700,33,20,13,Yes
TKT-021262,2026-03-09 20:01:00,"Ravet, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,19,15,4,No
TKT-021263,2026-04-17 21:56:00,"FC Road, Pune",Premium Maharaja Thali,1,250,600,600,250,350,27,20,7,Yes
TKT-021264,2026-05-24 15:00:00,"FC Road, Pune",Spicy Miso Ramen,4,180,450,1800,720,1080,15,12,3,No
TKT-021265,2026-03-08 22:33:00,"Viman Nagar, Pune",Berry Iced Tea,1,40,180,180,40,140,12,5,7,Yes
TKT-021266,2026-01-02 17:12:00,"Viman Nagar, Pune",Berry Iced Tea,2,40,180,360,80,280,7,5,2,No
TKT-021267,2026-01-01 21:09:00,"Viman Nagar, Pune",Irani Chai & Bun Maska,2,30,120,240,60,180,16,5,11,Yes
TKT-021268,2026-01-01 22:04:00,"FC Road, Pune",Premium Maharaja Thali,2,250,600,1200,500,700,25,20,5,No
TKT-021269,2026-04-12 21:33:00,"Ravet, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,18,5,13,Yes
TKT-021270,2026-04-25 19:47:00,"Viman Nagar, Pune",Premium Maharaja Thali,3,250,600,1800,750,1050,22,20,2,No
TKT-021271,2026-05-15 18:06:00,"FC Road, Pune",Berry Iced Tea,2,40,180,360,80,280,7,5,2,No
TKT-021272,2026-03-29 22:04:00,"FC Road, Pune",Berry Iced Tea,4,40,180,720,160,560,15,5,10,Yes
TKT-021273,2026-04-02 20:17:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,20,15,5,No
TKT-021274,2026-01-18 11:55:00,"Ravet, Pune",Berry Iced Tea,2,40,180,360,80,280,3,5,-2,No
TKT-021275,2026-03-29 22:21:00,"Ravet, Pune",Premium Maharaja Thali,1,250,600,600,250,350,32,20,12,Yes
TKT-021276,2026-06-09 22:29:00,"Koregaon Park, Pune",Berry Iced Tea,1,40,180,180,40,140,10,5,5,No
TKT-021277,2026-06-22 19:43:00,"Viman Nagar, Pune",Berry Iced Tea,2,40,180,360,80,280,17,5,12,Yes
TKT-021278,2026-02-02 22:41:00,"Koregaon Park, Pune",Berry Iced Tea,1,40,180,180,40,140,15,5,10,Yes
TKT-021279,2026-03-14 20:12:00,"Koregaon Park, Pune",Spicy Miso Ramen,3,180,450,1350,540,810,24,12,12,Yes
TKT-021280,2026-06-26 19:29:00,"Koregaon Park, Pune",Irani Chai & Bun Maska,2,30,120,240,60,180,18,5,13,Yes
TKT-021281,2026-06-10 20:58:00,"Koregaon Park, Pune",Spicy Miso Ramen,1,180,450,450,180,270,19,12,7,Yes
TKT-021282,2026-01-28 12:56:00,"Viman Nagar, Pune",Mutton Seekh Kebabs,3,140,350,1050,420,630,16,15,1,No
TKT-021283,2026-03-28 20:28:00,"Ravet, Pune",Premium Maharaja Thali,1,250,600,600,250,350,23,20,3,No
TKT-021284,2026-02-22 20:33:00,"FC Road, Pune",Spicy Miso Ramen,1,180,450,450,180,270,22,12,10,Yes
TKT-021285,2026-02-13 12:44:00,"Koregaon Park, Pune",Premium Maharaja Thali,1,250,600,600,250,350,23,20,3,No
TKT-021286,2026-03-21 22:06:00,"Ravet, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,18,15,3,No
TKT-021287,2026-05-18 22:36:00,"FC Road, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,18,5,13,Yes
TKT-021288,2026-01-14 20:32:00,"FC Road, Pune",Premium Maharaja Thali,1,250,600,600,250,350,27,20,7,Yes
TKT-021289,2026-04-13 13:37:00,"Ravet, Pune",Irani Chai & Bun Maska,3,30,120,360,90,270,4,5,-1,No
TKT-021290,2026-02-05 11:59:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,16,15,1,No
TKT-021291,2026-02-03 19:49:00,"Viman Nagar, Pune",Irani Chai & Bun Maska,1,30,120,120,30,90,18,5,13,Yes
TKT-021292,2026-03-29 12:41:00,"Ravet, Pune",Mutton Seekh Kebabs,2,140,350,700,280,420,16,15,1,No
TKT-021293,2026-05-26 17:05:00,"Viman Nagar, Pune",Berry Iced Tea,1,40,180,180,40,140,3,5,-2,No
TKT-021294,2026-01-16 19:37:00,"Ravet, Pune",Mutton Seekh Kebabs,2,140,350,700,280,420,22,15,7,Yes
TKT-021295,2026-06-14 16:21:00,"FC Road, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,18,15,3,No
TKT-021296,2026-02-10 22:48:00,"FC Road, Pune",Irani Chai & Bun Maska,2,30,120,240,60,180,16,5,11,Yes
TKT-021297,2026-01-25 13:59:00,"Ravet, Pune",Premium Maharaja Thali,2,250,600,1200,500,700,20,20,0,No
TKT-021298,2026-05-06 20:58:00,"FC Road, Pune",Berry Iced Tea,1,40,180,180,40,140,8,5,3,No
TKT-021299,2026-01-08 20:17:00,"FC Road, Pune",Spicy Miso Ramen,2,180,450,900,360,540,22,12,10,Yes
TKT-021300,2026-04-22 22:08:00,"Ravet, Pune",Spicy Miso Ramen,2,180,450,900,360,540,14,12,2,No
TKT-021301,2026-04-04 19:17:00,"Koregaon Park, Pune",Premium Maharaja Thali,1,250,600,600,250,350,26,20,6,Yes
TKT-021302,2026-03-25 19:53:00,"FC Road, Pune",Premium Maharaja Thali,1,250,600,600,250,350,24,20,4,No
TKT-021303,2026-05-26 22:04:00,"FC Road, Pune",Berry Iced Tea,2,40,180,360,80,280,9,5,4,No
TKT-021304,2026-03-09 21:02:00,"Viman Nagar, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,29,15,14,Yes
TKT-021305,2026-06-25 22:20:00,"Ravet, Pune",Premium Maharaja Thali,2,250,600,1200,500,700,27,20,7,Yes
TKT-021306,2026-03-08 19:05:00,"FC Road, Pune",Berry Iced Tea,2,40,180,360,80,280,19,5,14,Yes
TKT-021307,2026-05-26 19:21:00,"FC Road, Pune",Premium Maharaja Thali,1,250,600,600,250,350,23,20,3,No
TKT-021308,2026-04-21 22:37:00,"Koregaon Park, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,18,15,3,No
TKT-021309,2026-01-18 19:45:00,"Viman Nagar, Pune",Premium Maharaja Thali,2,250,600,1200,500,700,31,20,11,Yes
TKT-021310,2026-02-25 20:30:00,"FC Road, Pune",Berry Iced Tea,1,40,180,180,40,140,7,5,2,No
TKT-021311,2026-05-31 20:44:00,"Viman Nagar, Pune",Mutton Seekh Kebabs,2,140,350,700,280,420,20,15,5,No
TKT-021312,2026-02-04 22:34:00,"FC Road, Pune",Mutton Seekh Kebabs,1,140,350,350,140,210,18,15,3,No
TKT-021313,2026-05-14 19:28:00,"Ravet, Pune",Premium Maharaja Thali,3,250,600,1800,750,1050,24,20,4,No
TKT-021314,2026-04-28 21:13:00,"Koregaon Park, Pune",Irani Chai & Bun Maska,4,30,120,480,120,360,8,5,3,No
TKT-021315,2026-01-26 21:37:00,"Koregaon Park, Pune",Irani Chai & Bun Maska,2,30,120,240,60,180,18,5,13,Yes
